temp,feelslike,dew,humidity,precip,precipprob,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy
-1.1,-6.0,-5.6,71.31,0.0,0,14.8,16.7,332,1018.8,99.6,16.0,0,0.0
-1.1,-5.5,-6.1,68.83,0.0,0,14.8,13.7,349,1018.9,100.0,16.0,0,0.0
-2.0,-5.8,-6.6,70.92,0.0,0,25.9,10.3,331,1019.4,57.2,16.0,8,0.0
-2.0,-5.8,-5.7,75.72,0.0,0,25.9,10.4,315,1020.1,14.0,16.0,58,0.2
-2.0,-6.9,-6.1,73.36,0.0,0,24.1,14.9,349,1020.4,100.0,16.0,165,0.6
-1.0,-5.2,-5.7,70.52,0.0,0,25.9,13.1,359,1020.6,32.4,16.0,450,1.6
0.8,-2.2,-5.6,62.59,0.0,0,24.1,9.4,360,1020.2,6.3,16.0,632,2.3
1.7,-0.3,-5.6,58.43,0.0,0,22.3,6.7,47,1019.6,55.6,16.0,553,2.0
2.4,-0.3,-5.6,55.78,0.0,0,20.5,9.4,57,1019.2,55.6,16.0,805,2.9
3.0,3.0,-6.0,51.66,0.0,0,18.4,1.0,4,1018.3,89.4,16.0,582,2.1
4.2,4.2,-5.6,48.86,0.0,0,16.6,0.8,324,1018.0,89.4,16.0,441,1.6
3.9,3.9,-5.6,49.96,0.0,0,14.8,0.6,23,1017.8,100.0,16.0,455,1.6
4.0,4.0,-6.0,48.17,0.0,0,14.8,0.4,11,1017.6,90.6,16.0,128,0.5
2.8,1.0,-4.7,57.53,0.0,0,13.0,6.7,202,1017.5,90.3,16.0,53,0.2
1.6,-1.7,-3.9,66.93,0.0,0,13.0,11.6,127,1017.7,12.8,16.0,7,0.0
0.1,-3.9,-4.3,72.44,0.0,0,16.6,12.8,110,1018.6,90.3,16.0,0,0.0
0.1,-3.2,-4.3,72.25,0.0,0,18.4,9.9,118,1018.2,100.0,16.0,0,0.0
-0.1,-3.9,-4.4,72.61,0.0,0,22.3,12.0,117,1018.5,100.0,15.9,0,0.0
-1.1,-5.7,-4.4,78.0,0.0,0,11.2,14.9,99,1018.3,100.0,16.0,0,0.0
-1.2,-5.0,-4.5,77.86,0.0,0,16.6,11.4,113,1018.2,100.0,15.9,0,0.0
-1.6,-5.4,-5.1,77.17,0.0,0,14.8,10.8,92,1017.8,100.0,16.0,0,0.0
-1.6,-5.9,-5.1,77.05,0.0,0,14.8,12.6,106,1017.6,100.0,14.2,0,0.0
-1.7,-4.6,-5.1,77.46,0.0,0,16.6,7.7,83,1017.3,100.0,14.2,0,0.0
-1.7,-3.8,-5.1,77.46,0.0,0,16.6,5.8,77,1016.8,100.0,14.1,0,0.0
-2.1,-7.0,-5.7,76.52,0.0,0,16.6,14.9,60,1015.9,100.0,14.2,0,0.0
-2.8,-8.2,-6.2,77.39,0.0,0,16.6,16.8,77,1015.6,100.0,13.3,0,0.0
-3.2,-7.6,-6.2,80.28,0.0,0,18.4,11.6,69,1015.2,100.0,2.3,4,0.0
-3.3,-8.0,-5.7,83.8,0.27,100,16.6,13.0,50,1015.2,100.0,1.9,34,0.1
-2.8,-5.9,-5.6,80.82,0.266,100,16.6,7.8,76,1015.1,100.0,2.8,156,0.6
-2.7,-7.3,-6.0,77.86,0.049,100,16.6,12.8,68,1014.6,100.0,13.6,221,0.8
-1.7,-5.2,-5.1,77.58,0.033,100,16.6,9.7,59,1014.6,100.0,14.1,262,0.9
-1.2,-4.2,-4.4,78.32,0.0,0,14.8,8.3,66,1014.0,100.0,15.8,288,1.0
-0.7,-3.3,-4.4,75.71,0.0,0,14.8,7.3,88,1014.1,100.0,16.0,253,0.9
0.0,0.0,-3.9,74.9,0.0,0,14.8,0.6,13,1013.4,100.0,15.8,215,0.8
0.0,-2.5,-4.4,72.01,0.0,0,13.0,7.5,52,1012.9,100.0,16.0,163,0.6
0.6,0.6,-4.3,69.2,0.0,0,13.0,1.1,11,1012.7,100.0,16.0,146,0.5
0.7,-1.2,-4.4,68.54,0.0,0,13.0,6.0,28,1012.7,100.0,15.9,91,0.3
0.7,-2.1,-4.3,68.73,0.0,0,11.2,9.0,356,1013.1,100.0,14.4,37,0.1
0.1,-2.6,-4.4,71.92,0.0,0,11.2,7.8,31,1013.1,100.0,13.4,6,0.0
0.0,-1.8,-3.9,74.77,0.0,0,11.2,5.5,29,1013.6,100.0,11.4,0,0.0
-0.6,-0.6,-3.4,81.3,0.0,0,9.4,0.1,4,1013.5,100.0,4.3,0,0.0
-1.1,-1.1,-3.3,84.86,0.0,0,7.6,0.0,0,1013.8,100.0,6.6,0,0.0
-1.1,-1.1,-3.3,84.86,0.0,0,9.4,0.0,0,1013.8,100.0,12.0,0,0.0
-1.1,-1.1,-3.3,84.86,0.0,0,7.6,0.0,0,1013.6,100.0,12.1,0,0.0
-1.1,-1.1,-3.3,84.96,0.0,0,7.6,0.0,0,1013.2,100.0,11.0,0,0.0
-1.5,-1.5,-3.3,87.77,0.0,0,7.6,0.0,0,1013.1,100.0,11.0,0,0.0
-1.1,-1.1,-3.2,85.31,0.0,0,5.4,1.1,322,1012.9,100.0,9.6,0,0.0
-1.5,-1.5,-3.3,87.7,0.0,0,5.4,0.9,325,1012.6,100.0,10.4,0,0.0
-1.1,-1.1,-3.2,85.61,0.0,0,5.4,0.8,319,1012.5,100.0,9.3,0,0.0
-1.1,-1.1,-2.8,88.43,0.257,100,5.4,0.0,0,1012.6,100.0,3.3,0,0.0
-1.1,-1.1,-2.8,88.17,0.257,100,7.6,4.6,203,1012.8,100.0,2.1,2,0.0
-1.1,-4.6,-3.2,85.31,0.0,0,9.4,9.9,238,1012.7,100.0,1.9,12,0.0
-1.1,-5.3,-3.2,85.43,0.145,100,11.2,12.8,265,1013.4,100.0,3.8,37,0.1
-1.1,-5.7,-3.8,82.13,0.194,100,13.0,14.8,275,1013.5,100.0,1.8,35,0.1
-0.7,-5.8,-3.2,82.91,0.099,100,14.8,18.5,280,1013.5,100.0,1.9,52,0.2
-0.6,-5.2,-3.2,82.39,0.093,100,14.8,15.4,281,1013.7,100.0,1.1,80,0.3
-0.9,-5.8,-3.2,84.37,0.232,100,16.6,16.2,277,1013.4,100.0,1.4,89,0.3
-0.6,-5.1,-2.8,84.56,0.339,100,22.3,15.1,327,1013.6,100.0,2.0,81,0.3
-0.6,-4.8,-3.8,78.93,0.062,100,25.9,13.8,340,1013.8,100.0,2.1,96,0.3
-1.0,-6.1,-4.3,78.21,0.0,0,14.8,18.0,341,1014.4,100.0,2.2,64,0.2
-1.1,-6.8,-4.9,75.52,0.01,100,16.6,21.8,330,1015.2,100.0,3.3,53,0.2
-2.0,-7.5,-6.2,73.11,0.0,0,37.1,18.1,334,1015.7,100.0,5.8,24,0.1
-2.1,-6.2,-6.2,73.66,0.0,0,27.7,11.2,323,1016.8,100.0,14.2,5,0.0
-2.1,-6.7,-6.1,74.11,0.0,0,29.5,13.2,328,1017.5,99.8,9.0,0,0.0
-3.7,-9.1,-7.8,73.15,0.0,0,42.5,16.1,321,1018.3,90.6,15.6,0,0.0
-4.3,-9.5,-8.8,70.66,0.01,100,35.3,14.1,320,1019.0,37.7,16.0,0,0.0
-4.3,-11.0,-9.2,68.31,0.0,0,35.3,22.5,327,1019.1,100.0,11.6,0,0.0
-4.3,-10.2,-9.2,68.6,0.0,0,33.5,17.5,319,1019.3,100.0,15.8,0,0.0
-4.9,-10.6,-9.9,68.09,0.0,0,33.5,15.9,320,1019.4,100.0,15.9,0,0.0
-5.5,-12.0,-9.9,71.1,0.0,0,33.5,19.1,319,1020.1,100.0,10.6,0,0.0
-6.5,-11.9,-10.5,72.95,0.0,0,33.5,12.8,311,1020.4,90.6,15.8,0,0.0
-7.0,-13.1,-11.5,70.31,0.0,0,33.5,15.5,302,1020.5,14.4,15.8,0,0.0
-7.1,-13.3,-11.1,73.05,0.0,0,33.5,15.5,310,1021.0,85.0,15.9,0,0.0
-7.1,-13.3,-11.1,73.14,0.0,0,33.5,15.6,302,1021.6,3.2,15.9,0,0.0
-7.2,-13.6,-11.2,73.32,0.0,0,33.5,16.6,301,1022.2,3.2,16.0,9,0.0
-6.6,-12.7,-10.6,73.27,0.0,0,33.5,15.6,319,1022.7,0.9,16.0,71,0.3
-5.0,-11.9,-10.5,65.12,0.0,0,33.5,22.7,320,1023.3,0.9,16.0,217,0.8
-3.8,-11.3,-11.0,57.35,0.0,0,44.7,28.5,338,1024.0,7.2,16.0,321,1.2
-3.2,-10.3,-11.0,54.81,0.0,0,42.3,27.5,320,1024.3,25.3,16.0,357,1.3
-2.0,-8.1,-9.8,55.01,0.0,0,37.0,22.3,305,1024.2,0.9,16.0,363,1.3
-1.1,-6.6,-9.3,53.58,0.0,0,38.6,19.7,321,1024.2,0.9,16.0,593,2.1
0.0,-5.6,-8.8,51.53,0.0,0,42.9,23.0,336,1024.0,24.5,16.0,590,2.1
0.1,-5.4,-8.3,53.28,0.0,0,43.3,22.5,314,1024.0,0.9,16.0,557,2.0
0.8,-5.0,-8.3,50.7,0.0,0,38.8,25.7,305,1024.1,4.7,16.0,383,1.4
0.8,-4.1,-8.8,48.66,0.0,0,44.4,19.3,302,1024.3,11.5,16.0,245,0.9
0.7,-4.4,-9.3,47.34,0.0,0,31.7,20.3,303,1024.7,0.9,16.0,79,0.3
-0.6,-4.5,-10.9,45.71,0.0,0,27.7,11.7,309,1025.1,0.0,16.0,13,0.0
-1.3,-4.1,-11.4,46.0,0.0,0,25.9,7.8,306,1025.3,0.0,16.0,0,0.0
-3.1,-5.3,-10.6,55.94,0.0,0,25.9,5.5,263,1025.3,0.0,16.0,0,0.0
-3.7,-7.0,-10.7,58.37,0.0,0,24.1,7.7,279,1025.7,0.0,16.0,0,0.0
-3.4,-7.1,-9.6,62.16,0.0,0,22.3,9.4,278,1025.6,0.0,16.0,0,0.0
-3.3,-7.7,-8.4,67.85,0.0,0,22.3,11.5,290,1025.6,0.0,16.0,0,0.0
-3.9,-7.9,-8.4,70.77,0.0,0,20.5,9.8,291,1025.7,0.9,15.9,0,0.0
-5.0,-8.7,-8.5,76.93,0.0,0,18.4,8.3,283,1026.0,0.9,15.9,0,0.0
-4.9,-8.6,-8.4,76.74,0.0,0,16.6,8.3,302,1026.2,0.9,16.0,0,0.0
-6.0,-9.8,-8.9,80.25,0.0,0,9.4,8.0,284,1026.0,1.6,16.0,0,0.0
-6.5,-9.5,-8.9,82.91,0.0,0,11.2,6.0,275,1026.5,1.6,16.0,0,0.0
-7.0,-10.1,-9.3,83.12,0.0,0,11.2,6.2,271,1026.7,1.6,16.0,0,0.0
-7.5,-7.5,-10.4,79.59,0.0,0,14.8,1.1,338,1026.9,1.6,15.9,6,0.0
-4.9,-7.6,-7.8,80.05,0.0,0,13.0,5.9,264,1027.2,1.6,16.0,64,0.2
-2.8,-5.9,-6.8,73.66,0.0,0,13.0,7.8,266,1027.3,2.9,16.0,246,0.9
-0.7,-2.3,-7.3,60.73,0.0,0,11.2,4.9,334,1026.9,2.9,16.0,453,1.6
1.7,-1.1,-7.3,51.39,0.0,0,14.8,9.2,238,1026.3,2.9,16.0,630,2.3
2.9,-0.4,-6.7,49.48,0.0,0,16.6,12.5,222,1026.0,0.9,16.0,725,2.6
4.3,1.0,-6.6,44.86,0.0,0,18.4,14.6,183,1025.0,0.0,16.0,757,2.7
6.1,2.9,-8.1,35.41,0.0,0,29.0,17.2,247,1024.3,0.0,16.0,723,2.6
6.7,3.8,-7.9,34.35,0.0,0,27.7,15.7,245,1023.5,0.9,16.0,623,2.2
6.8,3.6,-7.2,36.24,0.0,0,25.9,18.0,211,1022.7,0.9,16.0,474,1.7
6.8,3.3,-7.0,36.62,0.0,0,31.7,20.3,218,1021.9,1.6,16.0,278,1.0
5.7,2.6,-6.4,41.46,0.0,0,37.1,15.8,201,1021.5,1.6,16.0,77,0.3
3.9,1.0,-6.0,48.23,0.0,0,18.4,11.7,201,1021.4,2.9,16.0,11,0.0
3.3,0.7,-5.5,52.53,0.0,0,20.5,9.9,191,1021.1,2.9,16.0,0,0.0
2.9,0.6,-5.9,52.33,0.0,0,22.3,8.2,208,1021.1,3.2,16.0,0,0.0
2.9,0.7,-5.5,54.21,0.0,0,24.1,7.8,191,1020.7,100.0,16.0,0,0.0
1.8,-0.7,-5.6,57.97,0.0,0,22.3,8.3,191,1020.3,3.0,16.0,0,0.0
1.3,-1.6,-5.0,62.79,0.0,0,25.9,9.6,193,1019.9,3.2,16.0,0,0.0
0.9,-2.2,-5.7,61.72,0.0,0,27.7,9.8,201,1019.3,3.2,16.0,0,0.0
1.2,-0.6,-4.9,63.54,0.0,0,27.7,6.0,192,1018.6,1.6,16.0,0,0.0
1.1,-0.7,-5.6,60.93,0.0,0,16.6,6.0,182,1017.3,3.2,16.0,0,0.0
-0.5,-3.2,-5.7,68.01,0.0,0,14.8,7.7,210,1017.2,3.2,16.0,0,0.0
-0.4,-3.1,-5.6,68.01,0.0,0,14.8,7.8,193,1017.3,3.2,16.0,0,0.0
-0.8,-2.9,-6.1,67.54,0.0,0,14.8,5.9,190,1017.1,3.2,16.0,0,0.0
-0.4,-3.2,-5.7,67.83,0.0,0,14.8,7.8,180,1016.9,3.2,16.0,12,0.0
1.3,-2.1,-5.0,62.69,0.0,0,18.4,11.4,189,1016.4,2.9,16.0,67,0.2
3.4,0.1,-4.5,56.24,0.0,0,22.3,13.5,192,1016.0,2.9,16.0,215,0.8
5.8,2.6,-4.0,49.19,0.0,0,25.9,15.8,194,1015.1,2.9,16.0,427,1.5
7.5,4.1,-3.4,45.98,0.0,0,27.7,21.1,193,1014.0,2.9,16.0,567,2.0
10.2,10.2,-2.8,40.19,0.0,0,38.0,25.0,193,1013.2,2.9,16.0,586,2.1
11.2,11.2,-2.2,39.14,0.0,0,39.5,23.1,183,1011.9,3.2,16.0,430,1.5
11.3,11.3,-2.3,38.67,0.0,0,37.1,24.6,192,1010.7,3.2,16.0,411,1.5
11.4,11.4,-2.2,38.56,0.0,0,45.8,27.2,191,1009.3,3.2,16.0,432,1.6
11.8,11.8,-2.2,37.7,0.0,0,42.7,21.1,190,1008.4,100.0,16.0,130,0.5
10.1,10.1,1.1,53.71,0.257,100,31.3,15.5,191,1007.5,100.0,15.8,78,0.3
10.2,10.2,0.6,51.5,0.0,0,54.3,33.6,189,1006.7,100.0,15.9,30,0.1
8.5,5.3,3.2,69.27,0.033,100,46.8,21.9,192,1006.6,100.0,15.9,7,0.0
8.0,5.1,3.3,72.5,0.29,100,35.9,18.1,200,1005.8,100.0,16.0,0,0.0
7.4,4.5,4.3,80.88,0.5,100,38.9,16.0,190,1004.8,100.0,15.8,0,0.0
8.4,5.2,4.9,78.64,0.043,100,43.2,21.7,201,1003.7,100.0,15.9,0,0.0
8.9,5.9,4.9,75.95,0.0,0,36.5,21.2,201,1002.3,100.0,16.0,0,0.0
8.0,4.3,4.9,80.9,0.29,100,42.0,25.6,200,1001.5,100.0,5.9,0,0.0
7.4,4.8,5.7,88.98,0.471,100,42.5,14.2,191,1000.2,100.0,6.4,0,0.0
7.3,5.2,5.7,89.32,0.3,100,42.5,11.4,190,998.8,100.0,10.7,0,0.0
7.4,5.1,5.6,88.1,0.346,100,35.3,12.9,191,997.3,100.0,7.3,0,0.0
8.9,5.7,6.1,82.34,0.88,100,42.4,23.8,201,995.7,100.0,11.3,0,0.0
8.9,5.7,6.6,85.68,1.096,100,45.6,23.2,200,995.0,100.0,11.5,0,0.0
8.9,5.8,7.1,88.94,0.224,100,36.0,21.9,210,994.6,100.0,12.8,0,0.0
9.4,6.0,7.8,89.78,0.267,100,45.4,26.7,211,994.6,100.0,7.8,2,0.0
8.0,4.1,5.2,82.1,0.0,0,52.4,28.5,260,995.2,100.0,15.9,28,0.1
6.9,2.0,3.9,81.13,0.0,0,48.4,36.5,268,996.0,100.0,13.4,32,0.1
4.6,-0.6,2.9,88.36,0.257,100,51.9,31.7,260,997.6,100.0,5.7,81,0.3
4.4,-1.5,0.0,72.79,0.0,0,61.3,41.1,271,998.6,100.0,16.0,306,1.1
3.6,-2.2,-1.1,71.15,0.0,0,57.8,35.9,271,999.9,100.0,15.9,249,0.9
1.9,-4.4,-1.7,76.94,0.0,0,49.8,34.4,271,1001.3,100.0,7.4,163,0.6
1.9,-4.3,-2.8,71.23,0.0,0,57.6,33.2,269,1002.1,100.0,16.0,160,0.6
2.2,-3.7,-3.0,68.53,0.0,0,52.0,31.1,262,1002.9,100.0,16.0,191,0.7
1.8,-4.1,-4.5,63.1,0.0,0,57.6,30.0,271,1004.3,99.6,16.0,207,0.7
1.8,-4.6,-5.0,60.81,0.0,0,54.9,34.5,271,1005.2,99.6,16.0,137,0.5
1.2,-4.8,-5.7,60.09,0.0,0,49.2,29.5,272,1005.9,89.0,16.0,65,0.2
0.7,-5.5,-5.8,61.46,0.0,0,46.8,30.2,263,1006.8,98.4,16.0,10,0.0
0.2,-6.1,-6.7,59.92,0.0,0,45.2,29.0,270,1007.9,100.0,16.0,0,0.0
0.1,-6.4,-7.0,58.71,0.0,0,46.0,31.0,259,1008.9,100.0,16.0,0,0.0
-0.5,-6.4,-7.7,58.27,0.0,0,46.5,23.3,259,1009.5,100.0,16.0,0,0.0
-0.5,-5.8,-7.9,57.7,0.0,0,35.3,19.1,261,1009.1,100.0,16.0,0,0.0
-0.5,-5.7,-6.2,65.35,0.0,0,40.7,18.4,247,1009.3,100.0,15.9,0,0.0
-1.0,-6.7,-7.0,63.59,0.0,0,35.3,21.8,260,1009.2,100.0,15.7,0,0.0
-1.5,-7.5,-9.1,56.27,0.0,0,42.5,22.3,249,1009.1,90.6,16.0,0,0.0
-2.0,-8.6,-8.4,61.37,0.0,0,40.7,26.1,242,1008.9,100.0,16.0,0,0.0
-3.1,-9.8,-10.6,56.49,0.0,0,46.5,24.3,241,1008.6,51.3,16.0,0,0.0
-3.1,-9.3,-10.5,56.89,0.0,0,48.2,20.9,231,1008.5,90.3,16.0,0,0.0
-3.8,-10.9,-10.6,58.89,0.0,0,40.3,26.7,222,1008.7,99.6,16.0,0,0.0
-4.8,-13.1,-11.2,60.72,0.0,0,52.9,33.4,240,1009.3,100.0,15.1,7,0.0
-5.5,-12.9,-12.5,57.73,0.0,0,44.0,24.3,260,1009.8,98.8,14.8,71,0.3
-4.9,-12.3,-12.3,56.28,0.0,0,56.1,25.7,278,1010.1,100.0,15.8,139,0.5
-5.7,-13.9,-11.4,63.98,0.0,0,49.2,30.4,265,1010.0,98.8,4.5,215,0.8
-5.5,-14.4,-14.1,50.74,0.0,0,61.9,36.4,280,1010.9,100.0,15.7,450,1.6
-6.5,-15.3,-11.7,66.43,0.0,0,55.0,33.5,264,1011.7,100.0,3.4,494,1.8
-5.6,-14.4,-12.2,59.73,0.0,0,52.1,35.4,298,1011.9,100.0,8.1,375,1.4
-5.8,-14.9,-14.1,51.77,0.0,0,57.6,38.5,279,1012.2,89.4,8.8,560,2.0
-4.5,-13.5,-13.1,51.15,0.0,0,60.9,41.8,269,1012.0,54.5,16.0,377,1.4
-3.9,-12.4,-13.3,48.09,0.0,0,63.9,37.4,260,1013.0,90.6,14.0,257,0.9
-4.3,-13.0,-13.2,50.01,0.0,0,60.8,38.5,260,1013.7,90.6,15.8,132,0.5
-5.6,-14.9,-12.8,56.6,0.0,0,55.0,41.4,270,1014.9,98.8,13.2,75,0.3
-6.6,-14.3,-11.2,69.35,0.0,0,45.5,24.8,261,1016.1,94.1,14.2,16,0.1
-6.5,-14.4,-11.3,68.88,0.0,0,37.7,26.1,242,1017.1,99.6,11.7,0,0.0
-6.6,-14.7,-11.2,69.97,0.0,0,40.7,27.3,249,1017.8,89.0,15.9,0,0.0
-6.1,-13.7,-11.2,67.42,0.0,0,43.7,24.2,267,1018.4,98.4,15.9,0,0.0
-6.6,-13.8,-10.7,72.39,0.0,0,37.1,21.6,250,1018.6,99.6,15.9,0,0.0
-6.6,-13.6,-10.1,76.14,0.0,0,44.3,20.5,259,1019.2,99.8,5.5,0,0.0
-7.1,-13.6,-10.1,79.1,0.0,0,42.5,17.3,250,1019.3,43.7,16.0,0,0.0
-6.6,-13.3,-10.0,76.78,0.0,0,42.5,18.7,267,1019.7,87.8,16.0,0,0.0
-7.1,-13.1,-10.6,75.81,0.0,0,40.7,14.9,269,1019.9,1.6,16.0,0,0.0
-8.6,-14.5,-11.5,79.57,0.0,0,40.7,13.0,240,1020.0,0.9,16.0,0,0.0
-9.0,-14.7,-11.5,82.28,0.0,0,40.7,12.0,250,1020.6,0.9,16.0,0,0.0
-7.7,-13.9,-10.6,79.46,0.0,0,38.9,15.0,260,1021.2,0.9,16.0,0,0.0
-8.1,-13.6,-11.0,79.52,0.0,0,38.9,11.9,250,1021.6,0.9,16.0,20,0.1
-5.6,-11.7,-9.4,74.7,0.0,0,38.9,16.9,261,1022.2,77.1,16.0,78,0.3
-3.8,-10.2,-9.0,66.87,0.0,0,37.1,21.4,280,1022.8,24.5,16.0,283,1.0
-2.1,-8.6,-10.1,54.48,0.0,0,39.1,24.5,290,1023.0,89.0,16.0,456,1.6
-0.6,-6.7,-10.1,48.78,0.0,0,41.8,25.0,261,1023.0,83.4,16.0,649,2.3
0.7,-5.0,-9.4,46.93,0.0,0,39.1,24.5,268,1023.0,25.3,16.0,761,2.7
2.2,-3.4,-9.4,42.05,0.0,0,42.4,27.4,269,1022.8,24.5,16.0,790,2.8
2.9,-2.6,-9.3,40.29,0.0,0,47.8,28.6,242,1022.1,24.5,16.0,758,2.7
3.4,-1.5,-9.2,39.19,0.0,0,46.7,24.8,250,1021.6,0.9,16.0,642,2.3
3.9,-1.5,-8.9,38.94,0.0,0,44.6,31.2,253,1021.7,0.9,16.0,483,1.7
3.4,-1.6,-8.9,40.13,0.0,0,42.2,26.4,262,1021.6,0.9,16.0,291,1.0
2.3,-3.0,-9.8,40.25,0.0,0,39.1,25.6,240,1021.8,0.0,16.0,96,0.3
0.2,-5.1,-11.1,42.33,0.0,0,33.5,20.8,249,1022.4,0.0,16.0,15,0.1
-1.9,-6.0,-10.1,53.39,0.0,0,33.5,11.7,231,1022.6,0.0,16.0,0,0.0
-2.0,-6.5,-11.1,49.77,0.0,0,33.5,13.3,211,1022.6,0.0,16.0,0,0.0
-1.1,-6.2,-9.9,51.37,0.0,0,35.3,17.1,221,1022.4,0.0,16.0,0,0.0
-1.1,-6.5,-9.3,53.96,0.0,0,42.5,19.2,220,1022.1,0.0,16.0,0,0.0
-1.6,-7.1,-8.8,58.0,0.0,0,38.9,19.2,230,1021.8,0.0,16.0,0,0.0
-1.6,-7.3,-8.2,60.75,0.0,0,40.7,20.4,229,1022.0,0.0,16.0,0,0.0
-2.1,-7.6,-8.2,63.02,0.0,0,38.9,18.2,239,1022.2,0.9,16.0,0,0.0
-1.8,-7.5,-8.7,59.36,0.0,0,38.9,20.1,237,1022.0,0.0,16.0,0,0.0
-2.3,-7.8,-9.1,59.49,0.0,0,37.1,18.3,237,1021.8,0.0,16.0,0,0.0
-2.9,-7.7,-9.7,59.1,0.0,0,35.3,14.1,227,1022.1,0.0,16.0,0,0.0
-4.2,-9.1,-8.8,70.8,0.0,0,37.1,12.5,203,1022.3,0.0,16.0,0,0.0
-4.2,-9.8,-8.8,70.8,0.0,0,37.1,15.8,220,1022.5,0.0,16.0,20,0.1
-2.1,-8.3,-8.2,62.95,0.0,0,34.3,22.5,220,1022.5,0.0,16.0,92,0.3
0.0,-5.3,-8.2,54.13,0.0,0,44.3,21.0,221,1022.5,0.9,16.0,320,1.2
3.7,-1.2,-8.7,39.89,0.0,0,35.8,26.0,247,1022.5,0.9,16.0,513,1.8
4.4,-0.6,-9.1,37.03,0.0,0,43.5,28.3,219,1022.3,0.9,16.0,636,2.3
6.6,2.7,-8.2,34.02,0.0,0,44.0,23.8,204,1021.9,0.9,16.0,750,2.7
7.2,2.8,-7.8,33.44,0.0,0,47.0,32.5,204,1021.5,1.6,16.0,730,2.6
8.0,4.4,-8.2,30.86,0.0,0,48.2,24.5,212,1021.0,2.9,16.0,714,2.6
8.4,3.9,-8.7,28.94,0.0,0,55.4,38.7,220,1020.3,2.9,16.0,540,1.9
9.3,5.8,-7.8,29.21,0.0,0,52.8,27.6,219,1019.6,2.9,16.0,455,1.6
8.9,5.0,-7.2,31.43,0.0,0,51.1,31.1,220,1019.4,2.9,16.0,285,1.0
7.3,3.3,-7.8,33.32,0.0,0,47.3,27.8,220,1019.4,2.9,16.0,89,0.3
6.7,2.9,-7.7,35.05,0.0,0,50.8,23.0,211,1019.6,79.1,16.0,14,0.1
6.7,2.8,-6.7,37.88,0.0,0,40.0,24.0,209,1019.5,89.0,16.0,0,0.0
6.2,2.7,-6.1,40.99,0.0,0,47.9,19.1,220,1020.7,100.0,16.0,0,0.0
5.7,2.6,-6.1,42.43,0.0,0,46.3,15.3,220,1021.1,51.6,16.0,0,0.0
4.5,0.8,-6.1,46.19,0.0,0,35.3,16.7,212,1021.4,4.7,16.0,0,0.0
3.3,0.3,-6.5,48.35,0.0,0,37.1,12.1,220,1021.9,6.3,16.0,0,0.0
1.9,-1.5,-6.6,53.37,0.0,0,37.1,12.3,212,1022.2,3.2,16.0,0,0.0
1.3,-1.4,-6.6,55.61,0.0,0,35.3,8.8,211,1022.7,3.2,16.0,0,0.0
0.8,-3.1,-6.2,59.72,0.0,0,18.4,13.6,191,1022.7,3.2,16.0,0,0.0
-0.4,-2.6,-6.6,63.11,0.0,0,31.3,6.2,204,1023.2,8.8,16.0,0,0.0
-2.3,-2.3,-6.6,72.72,0.0,0,25.9,1.9,316,1023.7,36.8,16.0,0,0.0
-0.5,-0.5,-6.6,63.6,0.0,0,22.3,1.3,316,1024.2,89.4,16.0,0,0.0
